amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,isFraud
193555.4,971243.77,1164799.17,503499.69,309944.3,0,0
3171.03,197949.35,194778.32,0,0,3,0
3837.42,35856,32018.58,0,0,3,0
68321.9,62464,0,0,68321.9,1,0
909.45,0,0,0,0,3,0
129856.51,2192298.45,2322154.97,778761.8,648905.29,0,0
31567.12,3293002.9,3324570.03,275865.26,244298.13,0,0
5170.47,0,0,0,0,3,0
12763.18,23296,10532.82,0,0,3,0
9518.37,0,0,0,0,3,0
265030.43,0,0,2171187.44,2436217.87,1,0
32089.17,452,32541.17,0,0,0,0
3385.73,41048,37662.27,0,0,3,0
10135.68,0,0,0,0,3,0
250382.18,11829268.71,12079650.89,528031.93,277649.75,0,0
45119.18,0,0,111927.4,157046.58,1,0
6384.18,19085,12700.82,0,0,3,0
463283.77,28918,0,0,463283.77,1,0
157044.03,0,0,298313.14,455357.17,1,0
6935.6,8919.92,1984.32,0,0,3,0
807871.12,0,0,2181509.42,2989380.54,4,0
42734.44,10452,0,2493133.04,2535867.48,1,0
52826.37,5221747.25,5274573.62,152016.73,99190.37,0,0
1117326.81,6053,0,351084.09,1468410.9,4,0
3447.39,19615,16167.61,0,0,3,0
25529.43,19872,0,0,0,3,0
256475.92,6440182.57,6696658.49,482735.07,530480.45,0,0
46278.31,0,0,4176923.99,4223202.3,1,0
25745.74,56861.7,31115.96,0,0,3,0
148889.15,2239862.74,2388751.89,2769948.87,2621059.72,0,0
8935.47,29097,20161.53,0,0,3,0
212313.26,23970,236283.26,0,0,0,0
27610.23,8000092.5,8027702.73,963584.94,935974.71,0,0
1112045.93,0,0,1416061.98,2528107.9,4,0
273847.79,73597,0,1559428.48,1833276.27,1,0
78910.5,618018.49,696928.99,136431.78,57521.28,0,0
23172.97,230,0,0,0,3,0
60533.2,10168,70701.2,0,0,0,0
1697.7,51987,50289.3,0,0,3,0
215198.45,0,0,342757.39,703810.12,1,0
60495.93,0,0,309538.4,370034.33,4,0
225270.69,4744233.49,4969504.18,265666.5,40395.81,0,0
143230.97,20835,164065.97,1767386.33,1624155.36,0,0
233898.42,753157.65,987056.07,728466.06,494567.64,0,0
1769139.22,168432,0,10620908.91,12390048.13,4,0
418933.97,0,0,425251.12,844185.09,1,0
275516.35,252383,527899.35,1125595.78,850079.43,0,0
16323.38,19964,3640.62,0,0,3,0
413155.98,55276,468431.98,0,0,0,0
126792.87,37068,0,217905.77,344698.64,1,0
254380.44,7742,262122.44,303629.71,49249.28,0,0
21281.23,129966.64,108685.41,0,0,3,0
50972.59,0,0,1702880.3,1753852.89,1,0
41187.08,0,0,0,41187.08,1,0
165509.56,0,0,1019938.79,1185448.35,1,0
25906.64,0,0,34851,87156.58,1,0
16882.92,36714,19831.08,0,0,3,0
49526.43,0,0,148533.24,198059.67,1,0
103973.07,104460,208433.07,381680.99,277707.92,0,0
215007.67,0,0,320933.02,535940.69,1,0
210923.02,0,210923.02,901666.57,475813.95,0,0
3753.53,22615.44,18861.91,0,0,3,0
26945.95,14651.75,0,0,0,3,0
241587.78,0,0,325402.16,566989.94,1,0
51378.08,49367,100745.08,13121824.71,12964605.79,0,0
194613.58,0,0,4416456,4611069.58,1,0
59085.24,7774584.15,7833669.4,4314999.23,4255913.99,0,0
62435.12,0,0,12693669.79,12756104.91,1,0
136305.19,2097,0,0,136305.19,1,0
351108.17,222,0,1626978.77,1978086.94,1,0
5216.11,0,0,328127.29,333343.4,1,0
5355.95,34860,29504.05,0,0,3,0
271567.46,257963.56,0,5375941.84,5647509.3,4,0
821802.97,0,0,3399107.22,4220910.19,4,0
173134.62,11158,0,157304.81,330439.43,1,0
5839.03,139207.97,133368.94,0,0,3,0
18401.71,561,0,0,0,3,0
236982.45,6021,0,4021605.03,4258587.47,1,0
64579.72,10744,0,1501504.85,1566084.56,1,0
371843.84,51174,0,2481489.2,2853333.03,1,0
1157.36,0,0,0,0,3,0
220921.29,50235,0,338425.07,917756.83,1,0
224401.64,199426,423827.64,196611.35,0,0,0
5271.15,46529,41257.85,0,0,3,0
302.2,29997,29694.8,0,0,3,0
85014.1,92192,7177.9,363774.78,448788.89,1,0
10554.03,137374,126819.97,0,0,3,0
725058.71,0,725058.71,1190859.67,465800.97,0,0
266259.06,102914,369173.06,662049.66,395790.6,0,0
10267.16,32,0,0,0,3,0
354374.06,9999,0,0,354374.06,1,0
26274.31,0,0,0,0,3,0
945152.97,0,0,1027297.37,2247338.57,4,0
254778.99,0,0,698370.79,953149.78,1,0
248023.28,7494282.4,7742305.68,1138356.64,890333.36,0,0
14662.91,6307408.09,6322071,262644.1,247981.19,0,0
16611.75,0,0,32082.11,48693.86,1,0
11078.25,136,0,0,0,3,0
169606.21,203321,33714.79,0,169606.21,1,0
276698.95,5131,0,0,276698.95,1,0
519128.16,54613,0,255555,940257.72,1,0
38103.96,269,0,0,0,3,0
1710.23,0,0,0,0,3,0
2035.95,17921,15885.05,0,0,3,0
3996.13,10099714.39,10103710.52,2564923.35,2149810.75,0,0
420559.96,986305,565745.04,3467786.97,3888346.93,1,0
1063083.87,0,0,2682635.04,3745718.91,4,0
2265.97,0,0,7028607.51,7030873.49,1,0
6816.54,0,0,0,0,3,0
357959.44,206,0,3337586.96,3695546.4,1,0
117169.79,0,0,6502416.42,7088323.13,1,0
50364.37,589,0,567398.44,617762.81,1,0
1026754.6,108447.11,0,2723839.88,3750594.47,4,0
148471.21,360970.58,212499.38,298975.93,447447.14,1,0
23190.58,99086,75895.42,0,0,3,0
10703.42,9864239.72,9874943.13,2010378.99,1999675.57,0,0
11355.1,1160,0,0,0,3,0
17340.6,151327.38,133986.78,0,0,3,0
1625188.47,5079,0,56369.43,1681557.91,4,0
8703.62,812044,803340.38,0,0,3,0
1203986.45,0,0,6472583.79,7676570.24,4,0
5154.76,40799,35644.24,0,0,3,0
16102.71,0,0,0,0,3,0
326137.89,0,0,868149.71,1194287.6,1,0
234071.38,12405,0,1141480.21,1375551.59,1,0
179985.74,41552,221537.74,0,0,0,0
305975.38,0,0,1868091.84,2174067.23,1,0
17267.23,0,0,0,0,3,0
264325.98,0,0,746054.16,1010380.14,1,0
276774.27,34547,0,0,276774.27,1,0
30716.22,0,0,0,0,3,0
176562.49,2259964.54,2436527.02,2567936.29,2391373.81,0,0
415743.91,678626,1094369.91,243053.08,0,0,0
27259.77,0,0,0,0,3,0
71208.11,6418905.96,6490114.07,757108.36,544468.48,0,0
14320.26,0,0,0,0,3,0
303828.77,1188,0,26187.73,330016.5,1,0
77736.94,220662.65,142925.71,164121.94,241858.88,1,0
13901.77,39913,26011.23,0,0,3,0
84021.79,11386,0,854701.55,938723.34,1,0
35152.53,0,0,53065.07,88217.6,4,0
6488.5,0,0,0,0,3,0
86929.24,0,0,145398.91,232328.15,1,0
4469.48,0,0,0,0,3,0
105498.05,0,0,5118114.84,5223612.89,1,0
60599.03,71802,132401.04,1071493.63,1010894.59,0,0
165589.87,403208.75,568798.61,765779.13,1508984.37,0,0
2952.79,19331,16378.21,0,0,3,0
142577.03,10148,0,0,142577.03,1,0
46076.1,2941,49017.1,961729.2,915653.1,0,0
10946.07,139472.43,128526.37,0,0,3,0
1485.96,11493,10007.04,0,0,3,0
362714.96,6523.76,0,6197402.09,6560117.04,1,0
74232.2,5098837.96,5173070.15,314325.06,240092.87,0,0
68148.32,0,0,256185.64,324333.95,1,0
200726.12,8419518.06,8620244.18,14892584.37,14691858.24,0,0
550465.05,163700.64,0,639539.95,1190005,1,0
292686.03,17469900.74,17762586.77,4645893.85,4353207.82,0,0
17786.06,865,0,0,0,3,0
10885.59,0,0,0,0,3,0
367305.97,104454,0,558244.63,925550.6,4,0
8726.28,0,0,0,0,3,0
157402.73,0,0,619930.04,777332.77,1,0
2508.1,0,0,0,0,3,0
5929.45,0,0,0,0,3,0
7179.28,35666,28486.72,0,0,3,0
209541.14,0,0,307432.51,330912.35,1,0
443890.29,4348852.44,4792742.73,632038.3,188148.01,0,0
463.68,380441.22,379977.54,0,0,3,0
81256.99,84149,165405.99,102728.83,21471.84,0,0
636344.37,0,0,1706090.51,2342434.88,4,0
114874.01,3234725.29,3349599.3,1614442.77,1499568.76,0,0
203863.59,25983,229846.59,255494.25,51630.66,0,0
22637.8,310979.53,288341.73,0,0,3,0
11731.27,209147.58,197416.31,0,0,3,0
4821.65,11422,6600.35,0,0,3,0
213857.86,53567,267424.86,544703.74,330845.89,0,0
203937.51,7759729.27,7963666.78,231769.24,27831.73,0,0
40154.54,0,0,0,0,3,0
94483.99,2809088.92,2903572.91,970584.58,876100.59,0,0
95322.38,21539,116861.38,0,0,0,0
8215.3,0,0,0,0,3,0
254768.53,5142,0,103461.62,358230.15,1,0
201838.59,0,0,533875.89,735714.48,1,0
189668.51,5785679.12,5975347.63,4457246.94,4488943.53,0,0
108363.35,11529.54,0,1061214.41,1169577.76,1,0
91945.63,12550,0,144347.86,508538.15,1,0
134604.8,19893,0,1667378.26,1801983.06,1,0
24997.67,0,0,0,0,3,0
1064.79,0,0,0,0,3,0
121084.85,12134,0,0,121084.85,1,0
126469.12,6059451.39,6185920.51,176978.91,194366.36,0,0
8294.03,20305,12010.97,0,0,3,0
2840.52,5003,2162.48,0,0,3,0
190182.29,0,0,3269260.76,3459443.05,1,0
30059.48,877,0,0,30059.48,1,0
21664.64,0,0,0,0,3,0
181600.83,25244,0,0,181600.83,1,0
182113.38,3764440.63,3946554.01,861610.84,679497.46,0,0
1587.34,0,0,0,0,3,0
428229.29,62560,0,0,428229.29,1,0
108923.02,25687,0,0,108923.02,1,0
197674.52,257071.74,59397.22,97667,295341.52,1,0
1195.48,341611.08,340415.6,0,0,3,0
319926.39,0,0,501191.48,821117.87,1,0
477791.99,80041,0,0,477791.99,4,0
204280.71,0,0,495563.21,632249.98,1,0
322275.64,26247.17,0,6731061.93,7053337.56,1,0
28731.43,0,0,0,0,3,0
2065442.81,39184,0,197022.6,2262465.41,4,0
145763.81,75168,0,0,145763.81,1,0
29511.72,32588,3076.28,155518.48,124325.34,1,0
6595,0,0,0,0,3,0
255238.34,69,0,0,255238.34,1,0
7102.36,0,0,0,0,3,0
220265.72,0,0,805268.75,1025534.48,4,0
595.15,809041,808445.85,0,0,3,0
228876.03,6763010.13,6991886.16,509568.96,280692.93,0,0
8766.52,99086,90319.48,0,0,3,0
217817.68,145883,0,3054273.54,2916271.7,1,0
10668.94,0,0,0,0,3,0
125219.6,4188,0,3840399.58,3965619.18,1,0
215375.59,30391,0,179985.79,395361.38,1,0
155574.08,124,0,214332.32,369906.4,1,0
106374.03,640065.75,746439.78,287181.16,180807.13,0,0
3865.15,0,0,0,0,3,0
39734.84,9043,0,0,39734.84,1,0
20132.82,0,0,0,0,3,0
135780.05,6056109.02,6191889.08,423018.15,287238.1,0,0
111048.78,191602.74,80553.96,1962897.56,2073946.34,1,0
14876.51,15491,614.49,0,0,3,0
235331.47,4261966.05,4497297.52,601951.12,366619.65,0,0
11879.82,0,0,143340.77,155220.59,1,0
121814.87,3019,0,2215364.8,2337179.66,1,0
23592.16,863269.62,839677.45,0,0,3,0
198418.03,74280,0,1215699.24,1414117.27,1,0
95759.56,0,0,3651998.09,3747757.65,1,0
3293.42,25695.23,22401.81,0,0,3,0
26225.65,0,0,0,0,3,0
204220.91,0,0,1108644.07,1312864.98,1,0
264560.08,2654646.6,2919206.68,413823.73,149263.65,0,0
257047.28,6135536.82,6392584.11,1665216.01,1408168.73,0,0
50696.25,7813870.72,7864566.97,69934.65,19238.39,0,0
15782.66,152476,136693.34,0,0,3,0
15115.5,0,0,0,0,3,0
195407.05,6026,0,2334985.17,2530392.22,1,0
473334.46,15785,0,0,473334.46,1,0
161.49,508016.84,507855.35,0,0,3,0
350743.85,3928494.2,4279238.06,2196769.75,1846025.9,0,0
787.55,844.67,57.12,0,0,3,0
618156.65,14187,0,68924.46,687081.11,1,0
23862.29,0,0,0,0,3,0
150791.18,2271155.29,2421946.47,259229.13,108437.94,0,0
36287.43,0,0,7800590.4,7836877.83,1,0
7277.4,363833.67,356556.27,0,0,3,0
21939.23,0,0,0,0,3,0
14386.9,0,0,376090.23,390477.13,1,0
4892.16,26980,22087.84,1300395.99,1305817.1,2,0
51823.39,20955,72778.39,60389.17,8565.78,0,0
84893.58,32464.14,0,193514.22,278407.8,1,0
13194.44,312093.94,298899.51,0,0,3,0
177216.73,0,0,1035903.59,1213120.32,1,0
231459.26,6008,0,858760.31,1090219.57,1,0
747.17,108798,108050.83,0,0,3,0
132684.15,27088.95,0,310278.1,442962.25,1,0
402791.59,1037156.39,1439947.97,1806623.87,1403832.28,0,0
861.64,12142,11280.36,0,0,3,0
466909.49,10683,0,0,466909.49,1,0
1807.74,38045.54,36237.8,0,0,3,0
64597.5,0,0,85118.67,149716.18,1,0
1658688.36,50706,0,0,1946377.64,4,0
100660.95,0,0,172181.73,272842.68,1,0
182998.67,0,0,425906.44,608905.11,1,0
165849.39,111372,277221.39,26748.76,0,0,0
408684.86,157470.25,566155.11,4444140.36,4035455.51,0,0
238780.85,0,0,2137090.98,2375871.83,1,0
334124.86,29743,0,0,334124.86,1,0
1090725.94,40036,0,78633.7,1169359.64,4,0
282463.76,16531,298994.76,48425.33,0,0,0
120392.01,20399,0,0,120392.01,1,0
170722.38,22328,193050.38,4201981.33,4031258.95,0,0
253640.11,0,0,298822.99,552463.1,4,0
6814.77,0,0,0,0,3,0
224683.34,0,0,2470200.42,2694883.77,1,0
10681.08,282474.93,271793.85,0,0,3,0
48324.86,0,0,55256.09,172795.71,1,0
188895.91,70016,258911.91,0,0,0,0
26943.92,214323,187379.08,0,26943.92,1,0
26635.55,0,0,0,0,3,0
90534.24,0,0,0,0,3,0
16814.85,63,0,0,0,3,0
257547.02,0,0,917498.65,1175045.66,1,0
356207.07,0,0,514817.15,871024.22,1,0
61910.88,0,0,1807137.79,1869048.67,1,0
57502.07,0,0,209560.62,267062.69,1,0
252535.08,0,0,738652.6,991187.68,1,0
17385.45,141898.8,124513.35,0,0,3,0
80518.62,149,0,143828.02,224346.64,1,0
317737.76,3336383.07,3654120.82,443222.41,125484.65,0,0
217372.32,0,0,415889.96,633262.28,4,0
199448.64,99421,0,1289199.97,1488648.61,1,0
13948.57,99660.25,85711.68,0,0,3,0
68417.05,1724,0,1155000.09,1223417.14,1,0
294628.19,0,0,1211012.07,1505640.26,1,0
87021.83,14793,101814.83,1162815.2,1075793.38,0,0
20898.5,4116647.15,4137545.64,982834.77,961936.28,0,0
78159.92,0,0,0,0,3,0
2999.83,9013,6013.17,0,0,3,0
4668.06,0,0,0,0,3,0
3765.8,0,0,0,0,3,0
28829.6,11622,0,0,0,3,0
33298.23,42194.04,8895.81,0,0,3,0
43310.44,0,0,266905.75,310216.19,1,0
107246.96,0,0,3355125.17,3462372.14,1,0
186887.27,41863,0,293033.13,479920.4,1,0
284353.58,0,0,8014561.18,8298914.75,4,0
14992.41,7711,0,0,0,3,0
320122.1,165254,485376.1,0,0,0,0
34050.9,379,0,0,0,3,0
8056.96,438,0,0,0,3,0
68841.33,0,0,1012334.37,1081175.7,1,0
5603.72,0,0,0,0,3,0
101289.51,7241418.22,7342707.73,382685.15,281395.65,0,0
88779.06,96224.85,7445.79,1121390.62,1155934.91,1,0
492107.34,15754,0,2103766.71,2595874.05,4,0
133766.23,711559.72,577793.49,1469759.76,1603525.99,1,0
174809.44,331690.08,506499.53,302178.22,127368.78,0,0
160206.05,21501,181707.05,693.1,0,0,0
4866.66,135,0,0,0,3,0
2386.9,502280.7,499893.8,0,0,3,0
6239.38,103917,97677.62,0,0,3,0
11039.52,5063666.05,5074705.57,193343.72,182304.21,0,0
388036.03,329,388365.03,0,0,0,0
12682.41,107241.69,94559.28,0,0,3,0
172119.07,0,0,894050.81,1066169.88,4,0
11289.41,166264.84,154975.43,0,0,3,0
150856.56,794,151650.56,0,0,0,0
346309.99,3253.91,0,17417382.77,17763692.76,1,0
240654.62,926584,1167238.62,244404.1,3749.48,0,0
36410.8,854681,818270.2,0,36410.8,1,0
31293.66,331147.7,299854.04,0,0,3,0
194759.1,0,0,3018761.58,3213520.68,1,0
132540.84,51532,184072.84,971868.7,839327.86,0,0
11917.5,10650,0,0,0,3,0
107526.98,16672,0,0,107526.98,1,0
821.97,11090,10268.03,0,0,3,0
54169.19,30369,0,44929.32,99098.52,1,0
17484.18,19906,2421.82,0,17484.18,1,0
10690.79,296810.26,286119.47,0,0,3,0
78067.93,17124,0,0,78067.93,1,0
156982.18,0,0,1164348.64,1321330.82,1,0
57695.19,2070270.46,2127965.65,264768.35,62432.22,0,0
758.06,76739.11,75981.05,0,0,3,0
505319.65,5716574.58,6221894.23,1347088.06,841768.41,0,0
9977.72,41887.96,31910.24,0,0,3,0
319271.08,3856830.43,4176101.51,437679.31,118408.23,0,0
969.48,0,0,0,0,3,0
433957.19,110313,544270.19,179648.44,0,0,0
1073994.15,0,0,1841422.63,2915416.77,4,0
290696.97,34131,324827.97,887261.37,596564.4,0,0
109764.43,16521.45,0,3125575,3235339.43,4,0
142.73,5650.82,5508.09,156334.63,156477.36,1,0
8222.86,30535.85,22312.99,0,0,3,0
2104.2,0,0,0,0,3,0
203990.7,0,0,5058753.33,5262744.03,1,0
246353.62,4638740.47,4885094.09,1706376.22,1460022.6,0,0
19262.14,10568,0,1662693.68,1681955.81,1,0
115571.77,264492.83,148921.06,339802.11,455373.88,1,0
12866.86,170157,157290.14,0,0,3,0
16036.62,1822,0,0,0,3,0
51058.16,0,0,1961878.91,2012937.06,1,0
161153.33,25880,0,0,161153.33,1,0
31920.26,14551,0,5848619.9,5880540.16,2,0
219283.18,1474,220757.18,0,0,0,0
688448.58,20236,0,1467765.82,2156214.4,1,0
35904.34,0,0,318304.71,354209.06,1,0
261146.06,229106.78,0,3535140.12,3796286.18,1,0
24346.94,0,0,281857.85,306204.8,1,0
6288.63,0,0,8634853.37,8641142,1,0
2432.03,206,0,0,0,3,0
281214.16,0,0,511007.07,792221.23,1,0
16559.9,571239,554679.1,0,0,3,0
461872.6,1130221.53,1592094.13,1029502.21,567629.62,0,0
62832.92,6358463.75,6421296.66,839544.77,776711.86,0,0
201011.68,2494724.15,2695735.83,6153407.58,10006403.16,0,0
217471.19,66049,0,0,217471.19,1,0
9956.9,139862,129905.1,0,0,3,0
126952.14,37293,0,0,126952.14,1,0
24689.11,14872.1,0,131101.11,155790.22,1,0
17274.15,42122,24847.85,0,0,3,0
122483.7,51658,0,0,122483.7,1,0
154691.16,2833,0,0,154691.16,1,0
19180.89,10571,0,0,0,3,0
11192.6,304356,315548.6,9164373.49,9153180.89,0,0
532509.75,20475,0,1784249.44,2316759.18,1,0
346119.32,17861,0,291170.1,637289.41,1,0
137307.51,25171,0,605229.28,540673.18,1,0
416592.23,62313,0,11293876.73,11710468.96,4,0
83971.28,18441546.78,18525518.06,211588.55,127617.27,0,0
39381.7,93936,54554.3,0,0,3,0
117599.79,322815,205215.21,0,117599.79,1,0
6553.72,11260,4706.28,0,0,3,0
82841.07,8221000.36,8303841.42,339314.08,256473.01,0,0
44191.22,20046,0,0,0,3,0
106661.34,140629,33967.66,0,106661.34,1,0
2432.06,66086,63653.94,250262.13,252694.19,1,0
87025.11,12078,0,0,0,3,0
7813.44,192508.53,184695.09,0,0,3,0
282716.61,253543,536259.61,128926.25,0,0,0
37748.14,0,0,2022449.94,2060198.09,1,0
404906.66,31062,0,61492.34,466399,1,0
69863.43,40627,110490.43,752873.95,683010.51,0,0
4640.59,2580.27,0,0,0,3,0
4027.41,176192.66,172165.25,0,0,3,0
10869.21,0,0,0,0,3,0
207039.13,0,0,424802.89,631842.02,1,0
120149.29,0,0,2206757.44,2326906.73,1,0
129540.2,0,0,860121.59,989661.79,1,0
60248.55,9392,0,1823380.26,1883628.81,1,0
2092.34,0,0,0,0,3,0
3790.02,8114,4323.98,0,0,3,0
191832.38,12246,0,0,191832.38,1,0
10270.17,431457.15,421186.98,0,0,3,0
334330.96,0,0,4099363.24,4433694.21,1,0
39704.49,4545,0,429658.38,469362.87,1,0
316266.18,0,0,1130406.39,1446672.57,1,0
203119.64,11813.96,0,603195.01,806314.65,1,0
138178.09,0,0,356636.92,494815.01,1,0
61210.65,41041,0,0,61210.65,1,0
89388.84,54925.56,0,0,0,3,0
5288.96,4254340.8,4259629.76,1372138.86,1366849.9,0,0
112484.78,2228,0,372615.48,485100.25,1,0
137102.11,0,0,3893969.69,4031071.79,4,0
2996.33,74765.29,71768.96,0,0,3,0
5782.52,0,0,0,0,3,0
234783.56,12409,247192.56,1850585.55,1615801.99,0,0
10274.41,0,0,0,0,3,0
298163.79,80986,379149.79,645745.11,347581.32,0,0
281510.88,0,0,423139.16,1750438.47,1,0
78495.9,0,0,199756.86,666541.78,1,0
235139.38,0,0,4348546.04,4583685.42,1,0
1350937.08,51546,0,1029819.88,2380756.96,4,0
80412.29,1196933.19,1277345.48,812705.55,732293.26,0,0
4516.56,0,0,0,0,3,0
19523.53,7323,0,124092.43,143615.96,4,0
195393.22,6959,0,218068.67,413461.89,1,0
74504.71,294706.03,369210.74,770440.06,695935.35,0,0
208920.47,9672215.21,9881135.68,719298.77,510378.3,0,0
44001.28,6483483.37,6527484.66,132256.78,88255.49,0,0
143842.84,438808.24,582651.08,686674.18,542831.34,0,0
153975.31,22516,176491.31,902746.45,748771.14,0,0
94306.5,3837280.47,3931586.97,426866.35,332559.86,0,0
86844.69,0,0,163300.87,250145.55,1,0
12192.64,0,0,0,0,3,0
12211.67,0,0,0,0,3,0
15282.38,17701,2418.62,0,0,3,0
3697.45,19978,16280.55,0,0,3,0
24333.16,2076604.77,2100937.94,965475.43,1004862.67,0,0
72326.99,30346,102672.99,180635.93,108308.94,0,0
99722.9,10530269.66,10629992.56,637660.06,537937.16,0,0
27031.55,0,0,580778.66,607810.21,1,0
10245.68,0,0,3901801.34,3912047.02,1,0
145990.52,21291,0,2569997.55,2618347.59,1,0
7833.42,90116,82282.58,0,0,3,0
228133.33,0,0,7489493.55,7717626.88,4,0
8649.65,0,0,0,0,3,0
71366.75,0,0,3670202.48,3741569.23,1,0
95793.55,0,0,114339.43,210132.99,1,0
3141.8,0,0,0,0,3,0
83874.54,0,0,1066986.22,1150860.76,1,0
1321.67,198,0,0,0,3,0
15610.92,2286,0,0,0,3,0
6431.15,0,0,0,0,3,0
6105.1,21870,15764.9,0,0,3,0
28196.52,205998,177801.48,136928.96,165125.48,1,0
118265.7,5859601.29,5977866.99,290122.53,171856.83,0,0
9045.02,24683,15637.98,4275846.24,4284891.27,1,0
2183.53,664603.52,662419.99,0,0,3,0
75763.36,0,0,759475.89,835239.25,1,0
375532.83,8937476.59,9313009.42,1234215.35,858682.52,0,0
133771.98,2967264.89,3101036.88,1566264,1432492.02,0,0
6862.19,71208,64345.81,0,0,3,0
186638.08,5783977.61,5970615.68,614994.06,428355.98,0,0
67142.32,0,0,130114.47,197256.79,1,0
10901.44,1267,0,0,10901.44,1,0
46863.89,850,47713.89,66666.92,19803.03,0,0
442308.93,0,0,794004.99,1236313.93,4,0
905.17,0,0,0,0,3,0
8880.33,211459,202578.67,0,0,3,0
308346.36,7210,315556.36,151069.03,0,0,0
133369.76,151899,18529.24,0,133369.76,1,0
12550.35,16345010.28,16357560.64,88822.57,76272.22,0,0
1729.11,20005,18275.89,0,0,3,0
123962.41,0,0,957552.51,1081514.92,1,0
148867.57,1812,0,0,148867.57,1,0
83982.6,3021,0,0,83982.6,1,0
1949.19,29908,27958.81,0,0,3,0
59967.07,17012,76979.07,145595,0,0,0
9378.81,0,0,0,0,3,0
319487.97,0,0,420842.73,2432075.54,1,0
174981.3,31403,0,0,174981.3,1,0
99012.34,852854,951866.34,0,0,0,0
31800.59,7902,0,0,0,3,0
153798.61,101093,0,0,153798.61,1,0
188861.2,20885501.84,21074363.04,553331.61,364470.41,0,0
3946.52,61714,57767.48,0,0,3,0
362946.9,0,0,438662.73,802129.3,1,0
149263.96,164586,15322.04,62368.85,211632.81,1,0
631810.47,10671,0,0,532796.3,1,0
6850.63,15435,8584.37,0,0,3,0
6749.54,84258,77508.46,0,0,3,0
157734.84,16714858.45,16872593.29,379095.61,221360.77,0,0
14130.12,4068,0,0,0,3,0
46467.33,57390,10922.67,555522.16,601989.49,1,0
51296.65,2928543.54,2979840.19,1863995.33,1863416.79,0,0
235003.24,0,0,751083.59,986086.83,4,0
5001.61,0,0,0,0,3,0
6953.88,10044.01,3090.13,0,0,3,0
301829.23,0,0,876162.88,1177992.11,4,0
975224.6,0,0,4472271.67,5447496.28,4,0
321355.38,709795.57,388440.19,567611.35,888966.73,4,0
96682.42,11311,0,0,96682.42,1,0
6574.81,16152,9577.19,0,0,3,0
141256.58,26316,167572.58,9177524.56,9036267.98,0,0
168317.37,34942,0,0,168317.37,1,0
3169.29,10032,6862.71,0,0,3,0
226223.8,32579,0,145031.75,371255.55,1,0
25703.53,0,0,22952251.22,22977954.75,1,0
17290.7,328,0,0,0,3,0
190234.05,115466,305700.05,0,2319716.12,0,0
145679.68,159754,14074.32,137238.68,282918.36,1,0
224064.9,0,0,748152.12,972217.01,1,0
146170.84,0,0,166158.97,312329.81,1,0
286353.22,61415,347768.22,0,0,0,0
3630.64,221,0,0,0,3,0
130433.33,0,0,740877.11,871310.43,1,0
56403.3,0,0,59319.18,115722.48,1,0
48816.57,0,0,65607.26,114423.83,1,0
58280.12,21675,79955.12,449874.8,391594.69,0,0
5316.98,455270.12,449953.15,0,0,3,0
14066.67,21214,7147.33,0,0,3,0
209345.66,0,0,915962.28,1125307.94,1,0
137244.54,1069,138313.54,31375.63,0,0,0
52380.89,0,0,4177625.58,4230006.48,1,0
298137.74,0,0,311741.99,609879.73,1,0
2845.7,8384,5538.3,0,0,3,0
327232.46,8370983.32,8698215.79,559602.31,232369.85,0,0
204175.47,20735,0,658086.02,862261.49,1,0
156754.98,2185270.84,2342025.82,323811.02,167056.04,0,0
436221.74,4979149.18,5415370.92,463961.36,27739.62,0,0
370158.41,20596,390754.41,2578394.65,2208236.24,0,0
11350.3,0,0,0,0,3,0
11980.08,931223.91,919243.83,609728.65,621708.73,1,0
367620.12,221664,589284.12,0,0,0,0
54654.67,47512,102166.67,0,0,0,0
10274.96,2815082.32,2825357.28,436061.07,425786.11,0,0
9949.77,0,0,68135.61,78085.38,1,0
100862.24,105803,206665.24,21344,0,0,0
212105.92,1109,213214.92,1192741.92,980636.01,0,0
220708.86,0,0,2075603.07,2296311.93,1,0
7013.41,51658,44644.59,0,0,3,0
1483653.68,0,0,1755690.19,3239343.87,4,0
3148.89,104159,101010.11,0,0,3,0
2444876.02,0,0,12546103.02,15383849.91,4,0
